Matchname,Half,Time,EventName,Player1Name,Player1ClubName,Player2Name,Player2Clubname,XPosOrigin,YPosOrigin,XPosDest,YPosDest,Rotation
Arsenal v Manchester City,Second Half,816.300,Touch,Per MERTESACKER,Arsenal,,,-18.00,24.71,-11.05,23.76,180
Arsenal v Manchester City,Second Half,817.300,Pass,Per MERTESACKER,Arsenal,,,-11.05,23.76,4.37,22.33,180
Arsenal v Manchester City,Second Half,818.300,Touch,Mesut OEZIL,Arsenal,,,4.37,22.33,8.91,22.08,180
Arsenal v Manchester City,Second Half,819.700,Touch,Mesut OEZIL,Arsenal,,,8.91,22.08,12.62,21.08,180
Arsenal v Manchester City,Second Half,820.600,Touch,Mesut OEZIL,Arsenal,,,12.62,21.08,13.67,19.37,180
Arsenal v Manchester City,Second Half,821.200,Touch,Mesut OEZIL,Arsenal,,,13.67,19.37,13.49,15.67,180
Arsenal v Manchester City,Second Half,821.800,Touch,Mesut OEZIL,Arsenal,,,13.49,15.67,13.21,10.10,180
Arsenal v Manchester City,Second Half,822.800,Pass,Mesut OEZIL,Arsenal,,,13.21,10.10,19.68,-2.02,180
Arsenal v Manchester City,Second Half,824.000,Touch,Alexis SANCHEZ,Arsenal,,,19.68,-2.02,20.40,-1.32,180
Arsenal v Manchester City,Second Half,825.100,Pass,Alexis SANCHEZ,Arsenal,,,20.40,-1.32,16.88,-5.95,180
Arsenal v Manchester City,Second Half,826.400,Pass,Mesut OEZIL,Arsenal,,,16.88,-5.95,31.41,-24.00,180
Arsenal v Manchester City,Second Half,828.200,Touch,Nacho MONREAL,Arsenal,,,31.41,-24.00,32.30,-24.06,180
Arsenal v Manchester City,Second Half,829.100,Pass,Nacho MONREAL,Arsenal,,,32.30,-24.06,20.81,-14.66,180
Arsenal v Manchester City,Second Half,830.400,Touch,Mesut OEZIL,Arsenal,,,20.81,-14.66,20.19,-13.79,180
Arsenal v Manchester City,Second Half,831.400,Pass,Mesut OEZIL,Arsenal,,,20.19,-13.79,20.65,-6.94,180
Arsenal v Manchester City,Second Half,831.800,Touch,David SILVA,Manchester City,,,20.65,-6.94,18.44,-8.08,0
Arsenal v Manchester City,Second Half,833.200,Pass,David SILVA,Manchester City,,,18.44,-8.08,0.66,-26.54,0
Arsenal v Manchester City,Second Half,835.600,Touch,Jesus NAVAS,Manchester City,,,0.66,-26.54,-15.41,-28.66,0
Arsenal v Manchester City,Second Half,837.700,Touch,Jesus NAVAS,Manchester City,,,-15.41,-28.66,-27.79,-28.95,0
Arsenal v Manchester City,Second Half,840.000,Touch,Jesus NAVAS,Manchester City,,,-27.79,-28.95,-30.26,-27.59,0
Arsenal v Manchester City,Second Half,841.700,Touch,Jesus NAVAS,Manchester City,,,-30.26,-27.59,-30.18,-26.81,0
Arsenal v Manchester City,Second Half,842.400,Pass,Jesus NAVAS,Manchester City,,,-30.18,-26.81,-5.15,-27.38,0
Arsenal v Manchester City,Second Half,845.100,Touch,Pablo ZABALETA,Manchester City,,,-5.15,-27.38,-8.99,-26.01,0
Arsenal v Manchester City,Second Half,846.300,Pass,Pablo ZABALETA,Manchester City,,,-8.99,-26.01,-11.74,-18.23,0
Arsenal v Manchester City,Second Half,847.100,Touch,David SILVA,Manchester City,,,-11.74,-18.23,-10.79,-17.23,0
Arsenal v Manchester City,Second Half,848.000,Touch,David SILVA,Manchester City,,,-10.79,-17.23,-10.49,-14.38,0
Arsenal v Manchester City,Second Half,849.100,Touch,David SILVA,Manchester City,,,-10.49,-14.38,-9.54,-8.10,0
Arsenal v Manchester City,Second Half,850.700,Pass,David SILVA,Manchester City,,,-9.54,-8.10,2.33,4.63,0
Arsenal v Manchester City,Second Half,851.900,Touch,Martin DEMICHELIS,Manchester City,,,2.33,4.63,2.46,6.24,0
Arsenal v Manchester City,Second Half,852.900,Pass,Martin DEMICHELIS,Manchester City,,,2.46,6.24,-4.90,26.97,0
Arsenal v Manchester City,Second Half,855.900,Touch,Gael CLICHY,Manchester City,,,-4.90,26.97,-3.85,25.72,0
Arsenal v Manchester City,Second Half,857.300,Pass,Gael CLICHY,Manchester City,,,-3.85,25.72,5.89,12.85,0
Arsenal v Manchester City,Second Half,858.200,Touch,Martin DEMICHELIS,Manchester City,,,5.89,12.85,7.11,11.83,0
Arsenal v Manchester City,Second Half,859.200,Pass,Martin DEMICHELIS,Manchester City,,,7.11,11.83,-2.94,-6.44,0
Arsenal v Manchester City,Second Half,860.300,Touch,James MILNER,Manchester City,,,-2.94,-6.44,-2.24,-12.11,0
Arsenal v Manchester City,Second Half,861.600,Pass,James MILNER,Manchester City,,,-2.24,-12.11,-0.79,-27.98,0
Arsenal v Manchester City,Second Half,862.800,Touch,Pablo ZABALETA,Manchester City,,,-0.79,-27.98,-0.70,-28.72,0
Arsenal v Manchester City,Second Half,863.800,Pass,Pablo ZABALETA,Manchester City,,,-0.70,-28.72,-12.08,-30.97,0
Arsenal v Manchester City,Second Half,864.600,Touch,Jesus NAVAS,Manchester City,,,-12.08,-30.97,-9.41,-29.87,0
Arsenal v Manchester City,Second Half,865.200,Touch,Jesus NAVAS,Manchester City,,,-9.41,-29.87,-6.21,-27.20,0
Arsenal v Manchester City,Second Half,866.000,Pass,Jesus NAVAS,Manchester City,,,-6.21,-27.20,3.98,-31.16,0
Arsenal v Manchester City,Second Half,867.600,Touch,Pablo ZABALETA,Manchester City,,,3.98,-31.16,4.79,-30.87,0
Arsenal v Manchester City,Second Half,868.400,Pass,Pablo ZABALETA,Manchester City,,,4.79,-30.87,16.83,-13.72,0
Arsenal v Manchester City,Second Half,870.700,Touch,Vincent KOMPANY,Manchester City,,,16.83,-13.72,16.13,-14.14,0
Arsenal v Manchester City,Second Half,871.800,Pass,Vincent KOMPANY,Manchester City,,,16.13,-14.14,0.31,-20.72,0
Arsenal v Manchester City,Second Half,873.400,Pass,Jesus NAVAS,Manchester City,,,0.31,-20.72,25.44,4.62,0
Arsenal v Manchester City,Second Half,877.000,Pass,Martin DEMICHELIS,Manchester City,,,25.44,4.62,50.64,2.20,0
Arsenal v Manchester City,Second Half,879.300,Pass,Joe HART,Manchester City,,,50.64,2.20,11.59,9.98,0
Arsenal v Manchester City,Second Half,882.800,Foul,Mathieu FLAMINI,Arsenal,David SILVA,Manchester City,11.59,9.98,7.60,7.34,180
Arsenal v Manchester City,Second Half,893.300,Direct Free Kick Pass,Per MERTESACKER,Arsenal,,,7.60,7.34,12.89,6.49,180
Arsenal v Manchester City,Second Half,894.200,Touch,Jack WILSHERE,Arsenal,,,12.89,6.49,13.21,7.32,180
Arsenal v Manchester City,Second Half,894.700,Touch,Jack WILSHERE,Arsenal,,,13.21,7.32,13.50,7.99,180
Arsenal v Manchester City,Second Half,895.500,Touch,Jack WILSHERE,Arsenal,,,13.50,7.99,13.12,7.64,180
Arsenal v Manchester City,Second Half,896.200,Pass,Jack WILSHERE,Arsenal,,,13.12,7.64,7.72,-16.22,180
Arsenal v Manchester City,Second Half,898.100,Touch,Nacho MONREAL,Arsenal,,,7.72,-16.22,6.21,-17.19,180
Arsenal v Manchester City,Second Half,898.800,Touch,Nacho MONREAL,Arsenal,,,6.21,-17.19,7.26,-17.19,180
Arsenal v Manchester City,Second Half,899.500,Pass,Nacho MONREAL,Arsenal,,,7.26,-17.19,-0.95,-7.26,180
Arsenal v Manchester City,Second Half,900.800,Touch,Laurent KOSCIELNY,Arsenal,,,-0.95,-7.26,-1.61,-2.40,180
Arsenal v Manchester City,Second Half,902.500,Pass,Laurent KOSCIELNY,Arsenal,,,-1.61,-2.40,17.19,15.07,180
Arsenal v Manchester City,Second Half,903.800,Touch,Jack WILSHERE,Arsenal,,,17.19,15.07,17.24,16.27,180
Arsenal v Manchester City,Second Half,904.500,Touch,Jack WILSHERE,Arsenal,,,17.24,16.27,19.50,20.51,180
Arsenal v Manchester City,Second Half,905.500,Touch,Jack WILSHERE,Arsenal,,,19.50,20.51,22.30,22.58,180
Arsenal v Manchester City,Second Half,906.300,Touch,Jack WILSHERE,Arsenal,,,22.30,22.58,24.59,23.44,180
Arsenal v Manchester City,Second Half,907.200,Touch,Jack WILSHERE,Arsenal,,,24.59,23.44,25.04,23.16,180
Arsenal v Manchester City,Second Half,908.400,Touch,Jack WILSHERE,Arsenal,,,25.04,23.16,19.58,24.07,180
Arsenal v Manchester City,Second Half,910.300,Touch,Jack WILSHERE,Arsenal,,,19.58,24.07,18.85,24.60,180
Arsenal v Manchester City,Second Half,910.700,Foul,Jack WILSHERE,Arsenal,David SILVA,Manchester City,18.85,24.60,19.52,26.14,180
Arsenal v Manchester City,Second Half,946.500,Direct Free Kick Pass,Mesut OEZIL,Arsenal,,,19.52,26.14,42.55,-8.20,180
Arsenal v Manchester City,Second Half,949.000,Header,James MILNER,Manchester City,,,42.55,-8.20,36.93,-26.76,0
Arsenal v Manchester City,Second Half,952.800,Touch,Alexis SANCHEZ,Arsenal,,,36.93,-26.76,36.67,-27.93,180
Arsenal v Manchester City,Second Half,953.500,Touch,Alexis SANCHEZ,Arsenal,,,36.67,-27.93,36.80,-28.19,180
Arsenal v Manchester City,Second Half,954.200,Touch,Alexis SANCHEZ,Arsenal,,,36.80,-28.19,36.42,-25.07,180
Arsenal v Manchester City,Second Half,955.100,Cross,Alexis SANCHEZ,Arsenal,,,36.42,-25.07,44.11,-3.08,180
Arsenal v Manchester City,Second Half,956.100,Header,FERNANDINHO,Manchester City,,,44.11,-3.08,30.70,-9.45,0
Arsenal v Manchester City,Second Half,959.200,Header,David SILVA,Manchester City,,,30.70,-9.45,20.97,-18.58,0
Arsenal v Manchester City,Second Half,960.600,Header,Nacho MONREAL,Arsenal,,,20.97,-18.58,30.82,-11.91,180
Arsenal v Manchester City,Second Half,962.300,Header,Vincent KOMPANY,Manchester City,,,30.82,-11.91,15.68,-22.19,0
Arsenal v Manchester City,Second Half,963.600,Header,Nacho MONREAL,Arsenal,,,15.68,-22.19,0.68,-28.28,180
Arsenal v Manchester City,Second Half,965.500,Header,Jesus NAVAS,Manchester City,,,0.68,-28.28,-13.44,-30.70,0
Arsenal v Manchester City,Second Half,967.700,Touch,Jesus NAVAS,Manchester City,,,-13.44,-30.70,-15.77,-30.91,0
Arsenal v Manchester City,Second Half,968.300,Touch,Jesus NAVAS,Manchester City,,,-15.77,-30.91,-16.95,-30.87,0
Arsenal v Manchester City,Second Half,968.700,Touch,Jesus NAVAS,Manchester City,,,-16.95,-30.87,-17.07,-31.15,0
Arsenal v Manchester City,Second Half,970.100,Pass,Jesus NAVAS,Manchester City,,,-17.07,-31.15,-18.69,-21.66,0
Arsenal v Manchester City,Second Half,970.900,Touch,Sergio AGUERO,Manchester City,,,-18.69,-21.66,-22.30,-22.24,0
Arsenal v Manchester City,Second Half,971.700,Pass,Sergio AGUERO,Manchester City,,,-22.30,-22.24,-30.86,-16.10,0
Arsenal v Manchester City,Second Half,973.200,Pass,Mathieu FLAMINI,Arsenal,,,-30.86,-16.10,-18.48,-15.12,180
Arsenal v Manchester City,Second Half,974.200,Touch,Laurent KOSCIELNY,Arsenal,,,-18.48,-15.12,-18.03,-12.17,180
Arsenal v Manchester City,Second Half,975.300,Tackle,Laurent KOSCIELNY,Arsenal,James MILNER,Manchester City,-18.03,-12.17,-25.34,-23.32,180
Arsenal v Manchester City,Second Half,976.900,Touch,Jesus NAVAS,Manchester City,,,-25.34,-23.32,-19.98,-25.14,0
Arsenal v Manchester City,Second Half,977.800,Touch,Jesus NAVAS,Manchester City,,,-19.98,-25.14,-18.19,-25.99,0
Arsenal v Manchester City,Second Half,978.300,Foul,Jesus NAVAS,Manchester City,Nacho MONREAL,Arsenal,-18.19,-25.99,-23.02,-23.46,0
Arsenal v Manchester City,Second Half,984.800,Yellow Card,Nacho MONREAL,Arsenal,,,-23.02,-23.46,-14.42,-25.51,180
Arsenal v Manchester City,Second Half,1017.400,Direct Free Kick Pass,David SILVA,Manchester City,,,-14.42,-25.51,-16.67,-13.81,0
Arsenal v Manchester City,Second Half,1018.500,Touch,FERNANDINHO,Manchester City,,,-16.67,-13.81,-18.79,-16.02,0
Arsenal v Manchester City,Second Half,1019.500,Pass,FERNANDINHO,Manchester City,,,-18.79,-16.02,-27.41,-31.52,0
Arsenal v Manchester City,Second Half,1020.500,Touch,Jesus NAVAS,Manchester City,,,-27.41,-31.52,-27.03,-31.64,0
Arsenal v Manchester City,Second Half,1021.700,Pass,Jesus NAVAS,Manchester City,,,-27.03,-31.64,-43.32,-26.01,0
Arsenal v Manchester City,Second Half,1023.500,Cross,Pablo ZABALETA,Manchester City,,,-43.32,-26.01,-45.24,-7.59,0
Arsenal v Manchester City,Second Half,1024.300,Pass,Laurent KOSCIELNY,Arsenal,,,-45.24,-7.59,-46.06,-14.38,180
Arsenal v Manchester City,Second Half,1025.900,Pass,Mathieu FLAMINI,Arsenal,,,-46.06,-14.38,-36.36,-25.88,180
Arsenal v Manchester City,Second Half,1027.200,Touch,Alexis SANCHEZ,Arsenal,,,-36.36,-25.88,-36.23,-25.34,180
Arsenal v Manchester City,Second Half,1027.900,Touch,Alexis SANCHEZ,Arsenal,,,-36.23,-25.34,-36.51,-24.84,180
Arsenal v Manchester City,Second Half,1028.600,Touch,Alexis SANCHEZ,Arsenal,,,-36.51,-24.84,-36.71,-23.09,180
Arsenal v Manchester City,Second Half,1029.100,Touch,Alexis SANCHEZ,Arsenal,,,-36.71,-23.09,-37.09,-19.24,180
Arsenal v Manchester City,Second Half,1030.100,Touch,Alexis SANCHEZ,Arsenal,,,-37.09,-19.24,-34.79,-14.59,180
Arsenal v Manchester City,Second Half,1030.900,Dribble,Alexis SANCHEZ,Arsenal,,,-36.36,-25.88,-34.47,-14.16,180
Arsenal v Manchester City,Second Half,1031.000,Pass,Alexis SANCHEZ,Arsenal,,,-34.47,-14.16,-41.40,-0.66,180
Arsenal v Manchester City,Second Half,1033.300,Pass,Per MERTESACKER,Arsenal,,,-41.40,-0.66,-33.42,16.80,180
Arsenal v Manchester City,Second Half,1035.000,Touch,Mathieu DEBUCHY,Arsenal,,,-33.42,16.80,-33.19,18.99,180
Arsenal v Manchester City,Second Half,1036.000,Pass,Mathieu DEBUCHY,Arsenal,,,-33.19,18.99,2.75,28.26,180
Arsenal v Manchester City,Second Half,1040.200,Touch,Mesut OEZIL,Arsenal,,,2.75,28.26,19.64,26.97,180
Arsenal v Manchester City,Second Half,1042.400,Touch,Mesut OEZIL,Arsenal,,,19.64,26.97,23.34,25.91,180
Arsenal v Manchester City,Second Half,1043.100,Touch,Mesut OEZIL,Arsenal,,,23.34,25.91,24.41,21.81,180
Arsenal v Manchester City,Second Half,1043.600,Pass,James MILNER,Manchester City,,,24.41,21.81,26.26,24.03,0
Arsenal v Manchester City,Second Half,1044.200,Touch,Mesut OEZIL,Arsenal,,,26.26,24.03,26.26,23.97,180
Arsenal v Manchester City,Second Half,1045.000,Touch,Mesut OEZIL,Arsenal,,,26.26,23.97,25.80,24.01,180
Arsenal v Manchester City,Second Half,1045.500,Touch,Mesut OEZIL,Arsenal,,,25.80,24.01,25.60,21.93,180
Arsenal v Manchester City,Second Half,1046.500,Touch,Mesut OEZIL,Arsenal,,,25.60,21.93,28.47,22.04,180
Arsenal v Manchester City,Second Half,1046.700,Block,FERNANDINHO,Manchester City,,,28.47,22.04,25.50,22.10,0
Arsenal v Manchester City,Second Half,1047.800,Touch,James MILNER,Manchester City,,,25.50,22.10,25.33,22.00,0
Arsenal v Manchester City,Second Half,1048.300,Touch,James MILNER,Manchester City,,,25.33,22.00,24.08,21.29,0
Arsenal v Manchester City,Second Half,1049.000,Tackle,James MILNER,Manchester City,Mesut OEZIL,Arsenal,24.08,21.29,13.23,11.36,0
Arsenal v Manchester City,Second Half,1050.800,Touch,Jack WILSHERE,Arsenal,,,13.23,11.36,15.05,9.32,180
Arsenal v Manchester City,Second Half,1051.800,Touch,Jack WILSHERE,Arsenal,,,15.05,9.32,16.88,7.17,180
Arsenal v Manchester City,Second Half,1052.800,Pass,Jack WILSHERE,Arsenal,,,16.88,7.17,37.17,9.37,180
Arsenal v Manchester City,Second Half,1054.000,Header,Vincent KOMPANY,Manchester City,,,37.17,9.37,35.25,19.47,0
Arsenal v Manchester City,Second Half,1055.800,Touch,Vincent KOMPANY,Manchester City,,,35.25,19.47,34.68,28.39,0
Arsenal v Manchester City,Second Half,1057.800,Touch,Vincent KOMPANY,Manchester City,,,34.68,28.39,34.02,28.83,0
Arsenal v Manchester City,Second Half,1058.100,Touch,Vincent KOMPANY,Manchester City,,,34.02,28.83,31.24,28.84,0
Arsenal v Manchester City,Second Half,1058.900,Touch,Vincent KOMPANY,Manchester City,,,31.24,28.84,24.42,26.67,0
Arsenal v Manchester City,Second Half,1060.200,Touch,Vincent KOMPANY,Manchester City,,,24.42,26.67,19.35,25.33,0
Arsenal v Manchester City,Second Half,1061.100,Tackle,Vincent KOMPANY,Manchester City,Danny WELBECK,Arsenal,19.35,25.33,12.36,28.36,0
Arsenal v Manchester City,Second Half,1062.200,Touch,Samir NASRI,Manchester City,,,12.36,28.36,13.64,28.33,0
Arsenal v Manchester City,Second Half,1063.000,Touch,Samir NASRI,Manchester City,,,13.64,28.33,15.28,28.23,0
Arsenal v Manchester City,Second Half,1064.000,Pass,Samir NASRI,Manchester City,,,15.28,28.23,23.76,16.47,0
Arsenal v Manchester City,Second Half,1064.900,Touch,James MILNER,Manchester City,,,23.76,16.47,21.21,16.04,0
Arsenal v Manchester City,Second Half,1065.800,Pass,James MILNER,Manchester City,,,21.21,16.04,7.23,4.13,0
Arsenal v Manchester City,Second Half,1066.900,Touch,Sergio AGUERO,Manchester City,,,7.23,4.13,7.82,4.02,0
Arsenal v Manchester City,Second Half,1067.100,Touch,Sergio AGUERO,Manchester City,,,7.82,4.02,9.11,3.70,0
Arsenal v Manchester City,Second Half,1067.500,Touch,Sergio AGUERO,Manchester City,,,9.11,3.70,14.25,2.78,0
Arsenal v Manchester City,Second Half,1069.500,Touch,Sergio AGUERO,Manchester City,,,14.25,2.78,14.03,6.62,0
Arsenal v Manchester City,Second Half,1070.700,Pass,Jack WILSHERE,Arsenal,,,14.03,6.62,18.78,3.13,180
Arsenal v Manchester City,Second Half,1071.600,Touch,Alexis SANCHEZ,Arsenal,,,18.78,3.13,21.19,3.11,180
Arsenal v Manchester City,Second Half,1072.200,Touch,Alexis SANCHEZ,Arsenal,,,21.19,3.11,23.53,3.79,180
Arsenal v Manchester City,Second Half,1072.700,Pass,Alexis SANCHEZ,Arsenal,,,23.53,3.79,31.24,4.10,180
Arsenal v Manchester City,Second Half,1073.200,Touch,Aaron RAMSEY,Arsenal,,,31.24,4.10,34.42,6.17,180
Arsenal v Manchester City,Second Half,1074.300,Touch,Aaron RAMSEY,Arsenal,,,34.42,6.17,35.06,6.96,180
Arsenal v Manchester City,Second Half,1074.600,Pass,Aaron RAMSEY,Arsenal,,,35.06,6.96,40.33,9.92,180
Arsenal v Manchester City,Second Half,1075.400,Touch,Jack WILSHERE,Arsenal,,,40.33,9.92,47.85,9.10,180
Arsenal v Manchester City,Second Half,1076.600,Dribble,Jack WILSHERE,Arsenal,,,40.33,9.92,48.46,8.99,180
Arsenal v Manchester City,Second Half,1076.700,Shot,Jack WILSHERE,Arsenal,,,48.46,8.99,53.00,0.00,180
Arsenal v Manchester City,Second Half,1077.500,Goal,Jack WILSHERE,Arsenal,,,53.00,0.00,6.93,11.46,180
Arsenal v Manchester City,Second Half,1106.600,Yellow Card,Sergio AGUERO,Manchester City,,,6.93,11.46,0.05,-0.09,0
Arsenal v Manchester City,Second Half,1137.400,Kick Off,David SILVA,Manchester City,,,0.05,-0.09,0.32,2.00,0
Arsenal v Manchester City,Second Half,1137.800,Touch,Sergio AGUERO,Manchester City,,,0.32,2.00,1.07,1.28,0
Arsenal v Manchester City,Second Half,1138.800,Pass,Sergio AGUERO,Manchester City,,,1.07,1.28,11.22,3.86,0
Arsenal v Manchester City,Second Half,1140.000,Touch,FERNANDINHO,Manchester City,,,11.22,3.86,11.13,4.29,0
Arsenal v Manchester City,Second Half,1140.400,Pass,FERNANDINHO,Manchester City,,,11.13,4.29,15.71,20.08,0
Arsenal v Manchester City,Second Half,1141.800,Touch,Gael CLICHY,Manchester City,,,15.71,20.08,12.15,23.03,0
Arsenal v Manchester City,Second Half,1142.900,Touch,Gael CLICHY,Manchester City,,,12.15,23.03,10.45,24.32,0
Arsenal v Manchester City,Second Half,1143.400,Touch,Gael CLICHY,Manchester City,,,10.45,24.32,5.34,28.47,0
Arsenal v Manchester City,Second Half,1144.400,Touch,Gael CLICHY,Manchester City,,,5.34,28.47,-4.10,30.29,0
Arsenal v Manchester City,Second Half,1145.800,Touch,Gael CLICHY,Manchester City,,,-4.10,30.29,-9.92,29.96,0
Arsenal v Manchester City,Second Half,1146.700,Touch,Gael CLICHY,Manchester City,,,-9.92,29.96,-21.08,29.58,0
Arsenal v Manchester City,Second Half,1149.100,Pass,Gael CLICHY,Manchester City,,,-21.08,29.58,-28.68,14.06,0
Arsenal v Manchester City,Second Half,1150.400,Touch,Sergio AGUERO,Manchester City,,,-28.68,14.06,-29.05,11.77,0
Arsenal v Manchester City,Second Half,1151.100,Touch,Sergio AGUERO,Manchester City,,,-29.05,11.77,-29.92,7.03,0
Arsenal v Manchester City,Second Half,1152.300,Touch,Sergio AGUERO,Manchester City,,,-29.92,7.03,-30.07,6.22,0
Arsenal v Manchester City,Second Half,1152.500,Touch,Sergio AGUERO,Manchester City,,,-30.07,6.22,-31.53,2.62,0
Arsenal v Manchester City,Second Half,1153.300,Shot,Sergio AGUERO,Manchester City,,,-31.53,2.62,-49.63,-0.13,0
Arsenal v Manchester City,Second Half,1154.200,Goalkeeper Save Catch,Wojciech SZCZESNY,Arsenal,,,-49.63,-0.13,-40.15,6.99,180
Arsenal v Manchester City,Second Half,1161.700,Goalkeeper Throw,Wojciech SZCZESNY,Arsenal,,,-40.15,6.99,-36.24,15.64,180
Arsenal v Manchester City,Second Half,1163.100,Touch,Per MERTESACKER,Arsenal,,,-36.24,15.64,-35.35,15.71,180
Arsenal v Manchester City,Second Half,1163.800,Touch,Per MERTESACKER,Arsenal,,,-35.35,15.71,-30.68,17.02,180
Arsenal v Manchester City,Second Half,1165.600,Touch,Per MERTESACKER,Arsenal,,,-30.68,17.02,-23.67,19.08,180
Arsenal v Manchester City,Second Half,1167.000,Pass,Per MERTESACKER,Arsenal,,,-23.67,19.08,-4.37,18.60,180
Arsenal v Manchester City,Second Half,1168.000,Touch,Aaron RAMSEY,Arsenal,,,-4.37,18.60,4.68,20.36,180
Arsenal v Manchester City,Second Half,1169.400,Pass,Gael CLICHY,Manchester City,,,4.68,20.36,-12.17,16.82,0
Arsenal v Manchester City,Second Half,1170.700,Touch,David SILVA,Manchester City,,,-12.17,16.82,-12.53,17.49,0
Arsenal v Manchester City,Second Half,1171.200,Touch,David SILVA,Manchester City,,,-12.53,17.49,-13.08,17.72,0
Arsenal v Manchester City,Second Half,1171.700,Touch,David SILVA,Manchester City,,,-13.08,17.72,-14.08,16.14,0
Arsenal v Manchester City,Second Half,1172.300,Touch,David SILVA,Manchester City,,,-14.08,16.14,-14.19,15.73,0
Arsenal v Manchester City,Second Half,1172.500,Touch,David SILVA,Manchester City,,,-14.19,15.73,-14.38,14.36,0
Arsenal v Manchester City,Second Half,1172.800,Touch,David SILVA,Manchester City,,,-14.38,14.36,-15.97,10.06,0
Arsenal v Manchester City,Second Half,1173.700,Touch,David SILVA,Manchester City,,,-15.97,10.06,-18.50,7.06,0
Arsenal v Manchester City,Second Half,1174.400,Touch,David SILVA,Manchester City,,,-18.50,7.06,-22.06,3.07,0
Arsenal v Manchester City,Second Half,1175.800,Dribble,David SILVA,Manchester City,,,-12.17,16.82,-22.19,2.85,0
Arsenal v Manchester City,Second Half,1175.900,Pass,David SILVA,Manchester City,,,-22.19,2.85,-31.04,-15.89,0
Arsenal v Manchester City,Second Half,1177.700,Touch,Jesus NAVAS,Manchester City,,,-31.04,-15.89,-32.70,-15.78,0
